,batch,kernel,machine,scheduler,tasks,time
3587,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,cfs_wwc scheduling policy,1000,0.536
3588,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,cfs_wwc scheduling policy,2000,1.077
3589,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,cfs_wwc scheduling policy,2000,1.057
3590,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,cfs_wwc scheduling policy,1000,0.531
3591,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,cfs_wwc scheduling policy,1000,0.551
3592,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,cfs_wwc scheduling policy,40,0.032
3593,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,cfs_wwc scheduling policy,1000,0.643
3594,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,cfs_wwc scheduling policy,8000,4.265
3595,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,cfs_wwc scheduling policy,8000,4.306
3596,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,cfs_wwc scheduling policy,1000,0.61
3597,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,cfs_wwc scheduling policy,2000,1.054
3598,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,cfs_wwc scheduling policy,10000,5.372
3599,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,cfs_wwc scheduling policy,8000,4.238
3600,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,cfs_wwc scheduling policy,1000,0.533
3601,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,cfs_wwc scheduling policy,1000,0.534
3602,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,cfs_wwc scheduling policy,8000,4.333
3603,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,cfs_wwc scheduling policy,2000,1.076
3604,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,cfs_wwc scheduling policy,1000,0.531
3605,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,cfs_wwc scheduling policy,4000,2.232
3606,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,cfs_wwc scheduling policy,6000,3.186
3607,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,cfs_wwc scheduling policy,1000,0.519
3608,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,cfs_wwc scheduling policy,10000,5.353
3609,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,cfs_wwc scheduling policy,40,0.031
3610,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,cfs_wwc scheduling policy,1000,0.525
3611,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,cfs_wwc scheduling policy,10000,5.33
3612,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,cfs_wwc scheduling policy,8000,4.278
3613,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,cfs_wwc scheduling policy,4000,2.124
3614,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,cfs_wwc scheduling policy,6000,3.77
3615,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,cfs_wwc scheduling policy,4000,2.14
3616,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,cfs_wwc scheduling policy,1000,0.531
3617,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,cfs_wwc scheduling policy,1000,0.531
3618,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,cfs_wwc scheduling policy,4000,2.122
3619,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,cfs_wwc scheduling policy,4000,2.151
3620,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,cfs_wwc scheduling policy,10000,5.336
3621,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,cfs_wwc scheduling policy,2000,1.072
3622,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,cfs_wwc scheduling policy,6000,3.26
3623,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,cfs_wwc scheduling policy,10000,6.324
3624,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,cfs_wwc scheduling policy,6000,3.203
3625,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,cfs_wwc scheduling policy,2000,1.068
3626,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,cfs_wwc scheduling policy,4000,2.121
3627,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,cfs_wwc scheduling policy,10000,5.345
3628,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,cfs_wwc scheduling policy,2000,1.065
3629,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,cfs_wwc scheduling policy,4000,2.141
3630,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,cfs_wwc scheduling policy,1000,0.532
3631,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,cfs_wwc scheduling policy,40,0.031
3632,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,cfs_wwc scheduling policy,1000,0.531
3633,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,cfs_wwc scheduling policy,1000,0.53
3634,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,cfs_wwc scheduling policy,8000,4.27
3635,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,cfs_wwc scheduling policy,4000,2.12
3636,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,cfs_wwc scheduling policy,40,0.031
3637,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,cfs_wwc scheduling policy,2000,1.061
3638,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,cfs_wwc scheduling policy,4000,2.146
3639,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,cfs_wwc scheduling policy,6000,3.232
3640,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,cfs_wwc scheduling policy,8000,4.268
3641,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,cfs_wwc scheduling policy,1000,0.53
3642,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,cfs_wwc scheduling policy,4000,2.145
3643,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,cfs_wwc scheduling policy,4000,2.148
3644,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,cfs_wwc scheduling policy,2000,1.06
3645,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,cfs_wwc scheduling policy,1000,0.529
3646,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,cfs_wwc scheduling policy,10000,5.407
3647,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,cfs_wwc scheduling policy,1000,0.531
3648,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,cfs_wwc scheduling policy,1000,0.533
3649,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,cfs_wwc scheduling policy,8000,4.278
3650,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,cfs_wwc scheduling policy,40,0.031
3651,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,cfs_wwc scheduling policy,1000,0.526
3652,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,cfs_wwc scheduling policy,4000,2.139
3653,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,cfs_wwc scheduling policy,4000,2.144
3654,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,cfs_wwc scheduling policy,40,0.033
3655,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,cfs_wwc scheduling policy,4000,2.124
3656,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,cfs_wwc scheduling policy,8000,4.345
3657,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,cfs_wwc scheduling policy,4000,2.133
3658,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,cfs_wwc scheduling policy,8000,4.27
3659,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,cfs_wwc scheduling policy,10000,5.331
3660,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,cfs_wwc scheduling policy,40,0.032
3661,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,cfs_wwc scheduling policy,6000,3.184
3662,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,cfs_wwc scheduling policy,8000,4.261
3663,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,cfs_wwc scheduling policy,2000,1.055
3664,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,cfs_wwc scheduling policy,40,0.023
3665,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,cfs_wwc scheduling policy,40,0.032
3666,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,cfs_wwc scheduling policy,10000,5.316
3667,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,cfs_wwc scheduling policy,4000,2.2
3668,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,cfs_wwc scheduling policy,1000,0.53
3669,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,cfs_wwc scheduling policy,2000,1.055
3670,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,cfs_wwc scheduling policy,40,0.032
3671,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,cfs_wwc scheduling policy,1000,0.526
3672,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,cfs_wwc scheduling policy,4000,2.122
3673,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,cfs_wwc scheduling policy,2000,1.094
3674,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,cfs_wwc scheduling policy,4000,2.105
3675,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,cfs_wwc scheduling policy,10000,6.035
3676,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,cfs_wwc scheduling policy,1000,0.523
3677,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,cfs_wwc scheduling policy,1000,0.529
3678,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,cfs_wwc scheduling policy,6000,3.19
3679,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,cfs_wwc scheduling policy,2000,1.057
3680,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,cfs_wwc scheduling policy,10000,5.344
3681,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,cfs_wwc scheduling policy,2000,1.095
3682,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,cfs_wwc scheduling policy,6000,3.189
3683,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,cfs_wwc scheduling policy,4000,2.145
3684,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,cfs_wwc scheduling policy,10000,5.313
3685,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,cfs_wwc scheduling policy,40,0.032
3686,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,cfs_wwc scheduling policy,4000,2.139
3687,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,cfs_wwc scheduling policy,8000,4.235
3688,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,cfs_wwc scheduling policy,40,0.032
3689,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,cfs_wwc scheduling policy,40,0.019
3690,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,cfs_wwc scheduling policy,10000,5.307
3691,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,cfs_wwc scheduling policy,4000,2.121
3692,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,cfs_wwc scheduling policy,40,0.032
3693,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,cfs_wwc scheduling policy,8000,4.412
3694,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,cfs_wwc scheduling policy,40,0.032
3695,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,cfs_wwc scheduling policy,1000,0.532
3696,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,cfs_wwc scheduling policy,8000,4.274
3697,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,cfs_wwc scheduling policy,10000,5.325
3698,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,cfs_wwc scheduling policy,6000,3.228
3699,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,cfs_wwc scheduling policy,2000,1.075
3700,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,cfs_wwc scheduling policy,40,0.032
3701,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,cfs_wwc scheduling policy,1000,0.522
3702,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,cfs_wwc scheduling policy,10000,5.341
3703,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,cfs_wwc scheduling policy,2000,1.068
3704,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,cfs_wwc scheduling policy,40,0.031
3705,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,cfs_wwc scheduling policy,40,0.022
3706,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,cfs_wwc scheduling policy,8000,4.285
3707,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,cfs_wwc scheduling policy,40,0.031
3708,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,cfs_wwc scheduling policy,6000,3.192
3709,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,cfs_wwc scheduling policy,6000,3.196
3710,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,cfs_wwc scheduling policy,2000,1.107
3711,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,cfs_wwc scheduling policy,2000,1.1
3712,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,cfs_wwc scheduling policy,1000,0.535
3713,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,cfs_wwc scheduling policy,8000,4.243
3714,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,cfs_wwc scheduling policy,10000,5.288
3715,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,cfs_wwc scheduling policy,40,0.031
3716,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,cfs_wwc scheduling policy,1000,0.533
3717,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,cfs_wwc scheduling policy,2000,1.069
3718,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,cfs_wwc scheduling policy,1000,0.528
3719,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,cfs_wwc scheduling policy,8000,4.26
3720,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,cfs_wwc scheduling policy,2000,1.063
3721,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,cfs_wwc scheduling policy,1000,0.533
3722,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,cfs_wwc scheduling policy,40,0.032
3723,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,cfs_wwc scheduling policy,10000,5.326
3724,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,cfs_wwc scheduling policy,2000,1.06
3725,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,cfs_wwc scheduling policy,6000,3.2
3726,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,cfs_wwc scheduling policy,10000,5.327
3727,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,cfs_wwc scheduling policy,2000,1.064
3728,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,cfs_wwc scheduling policy,8000,4.271
3729,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,cfs_wwc scheduling policy,40,0.032
3730,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,cfs_wwc scheduling policy,2000,1.101
3731,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,cfs_wwc scheduling policy,2000,1.086
3732,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,cfs_wwc scheduling policy,2000,1.059
3733,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,cfs_wwc scheduling policy,10000,5.319
3734,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,cfs_wwc scheduling policy,10000,5.342
3735,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,cfs_wwc scheduling policy,1000,0.529
3736,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,cfs_wwc scheduling policy,10000,5.323
3737,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,cfs_wwc scheduling policy,6000,3.205
3738,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,cfs_wwc scheduling policy,4000,2.108
3739,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,cfs_wwc scheduling policy,2000,1.074
3740,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,cfs_wwc scheduling policy,4000,2.413
3741,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,cfs_wwc scheduling policy,8000,4.267
3742,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,cfs_wwc scheduling policy,4000,2.142
3743,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,cfs_wwc scheduling policy,2000,1.098
3744,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,cfs_wwc scheduling policy,6000,3.253
3745,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,cfs_wwc scheduling policy,10000,5.318
3746,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,cfs_wwc scheduling policy,6000,3.202
3747,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,cfs_wwc scheduling policy,4000,2.119
3748,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,cfs_wwc scheduling policy,2000,1.098
3749,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,cfs_wwc scheduling policy,4000,2.143
3750,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,cfs_wwc scheduling policy,40,0.031
3751,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,cfs_wwc scheduling policy,8000,4.31
3752,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,cfs_wwc scheduling policy,1000,0.537
3753,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,cfs_wwc scheduling policy,1000,0.523
3754,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,cfs_wwc scheduling policy,2000,1.051
3755,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,cfs_wwc scheduling policy,4000,2.123
3756,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,cfs_wwc scheduling policy,40,0.032
3757,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,cfs_wwc scheduling policy,2000,1.053
3758,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,cfs_wwc scheduling policy,1000,0.533
3759,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,cfs_wwc scheduling policy,40,0.031
3760,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,cfs_wwc scheduling policy,2000,1.061
3761,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,cfs_wwc scheduling policy,6000,3.366
3762,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,cfs_wwc scheduling policy,1000,0.536
3763,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,cfs_wwc scheduling policy,10000,5.364
3764,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,cfs_wwc scheduling policy,8000,4.276
3765,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,cfs_wwc scheduling policy,4000,2.135
3766,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,cfs_wwc scheduling policy,8000,4.27
3767,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,cfs_wwc scheduling policy,40,0.032
3768,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,cfs_wwc scheduling policy,8000,4.275
3769,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,cfs_wwc scheduling policy,8000,4.274
3770,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,cfs_wwc scheduling policy,1000,0.53
3771,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,cfs_wwc scheduling policy,1000,0.53
3772,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,cfs_wwc scheduling policy,4000,2.112
3773,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,cfs_wwc scheduling policy,4000,2.133
3774,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,cfs_wwc scheduling policy,8000,4.285
3775,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,cfs_wwc scheduling policy,40,0.031
3776,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,cfs_wwc scheduling policy,6000,3.212
3777,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,cfs_wwc scheduling policy,40,0.032
3778,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,cfs_wwc scheduling policy,1000,0.531
3779,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,cfs_wwc scheduling policy,2000,1.059
3780,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,cfs_wwc scheduling policy,40,0.023
3781,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,cfs_wwc scheduling policy,10000,5.362
3782,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,cfs_wwc scheduling policy,4000,2.14
3783,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,cfs_wwc scheduling policy,6000,3.209
3784,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,cfs_wwc scheduling policy,8000,4.26
3785,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,cfs_wwc scheduling policy,10000,5.372
3786,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,cfs_wwc scheduling policy,6000,3.211
3787,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,cfs_wwc scheduling policy,4000,2.158
3788,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,cfs_wwc scheduling policy,6000,3.621
3789,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,cfs_wwc scheduling policy,40,0.031
3790,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,cfs_wwc scheduling policy,1000,0.53
3791,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,cfs_wwc scheduling policy,40,0.021
3792,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,cfs_wwc scheduling policy,40,0.032
3793,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,cfs_wwc scheduling policy,10000,5.315
3794,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,cfs_wwc scheduling policy,10000,5.329
3795,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,cfs_wwc scheduling policy,10000,5.378
3796,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,cfs_wwc scheduling policy,4000,2.491
3797,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,cfs_wwc scheduling policy,4000,2.499
3798,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,cfs_wwc scheduling policy,40,0.033
3799,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,cfs_wwc scheduling policy,10000,5.292
3800,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,cfs_wwc scheduling policy,4000,2.124
3801,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,cfs_wwc scheduling policy,6000,3.188
3802,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,cfs_wwc scheduling policy,10000,5.319
3803,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,cfs_wwc scheduling policy,10000,5.298
3804,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,cfs_wwc scheduling policy,1000,0.548
3805,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,cfs_wwc scheduling policy,4000,2.14
3806,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,cfs_wwc scheduling policy,2000,1.075
3807,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,cfs_wwc scheduling policy,6000,3.213
3808,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,cfs_wwc scheduling policy,8000,4.274
3809,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,cfs_wwc scheduling policy,10000,5.407
3810,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,cfs_wwc scheduling policy,1000,0.53
3811,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,cfs_wwc scheduling policy,8000,4.262
3812,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,cfs_wwc scheduling policy,8000,4.421
3813,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,cfs_wwc scheduling policy,40,0.031
3814,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,cfs_wwc scheduling policy,1000,0.536
3815,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,cfs_wwc scheduling policy,6000,3.206
3816,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,cfs_wwc scheduling policy,40,0.032
3817,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,cfs_wwc scheduling policy,8000,4.277
3818,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,cfs_wwc scheduling policy,6000,3.24
3819,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,cfs_wwc scheduling policy,40,0.032
3820,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,cfs_wwc scheduling policy,10000,5.347
3821,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,cfs_wwc scheduling policy,1000,0.534
3822,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,cfs_wwc scheduling policy,1000,0.542
3823,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,cfs_wwc scheduling policy,10000,5.343
3824,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,cfs_wwc scheduling policy,2000,1.057
3825,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,cfs_wwc scheduling policy,4000,2.123
3826,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,cfs_wwc scheduling policy,8000,5.128
3827,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,cfs_wwc scheduling policy,2000,1.068
